measure,age,ss_1_19,raw_min,raw_max
OTm_orientation,10.25,19,NA,NA
OTm_orientation,10.5,1,0,3
OTm_orientation,10.5,2,NA,NA
OTm_orientation,10.5,3,4,4
OTm_orientation,10.5,4,NA,NA
OTm_orientation,10.5,5,5,5
OTm_orientation,10.5,6,6,6
OTm_orientation,10.5,7,NA,NA
OTm_orientation,10.5,8,7,7
OTm_orientation,10.5,9,8,8
OTm_orientation,10.5,10,NA,NA
OTm_orientation,10.5,11,9,9
OTm_orientation,10.5,12,NA,NA
OTm_orientation,10.5,13,NA,NA
OTm_orientation,10.5,14,NA,NA
OTm_orientation,10.5,15,10,10
OTm_orientation,10.5,16,NA,NA
OTm_orientation,10.5,17,NA,NA
OTm_orientation,10.5,18,NA,NA
OTm_orientation,10.5,19,NA,NA
OTm_orientation,10.75,1,0,3
OTm_orientation,10.75,2,NA,NA
OTm_orientation,10.75,3,4,4
OTm_orientation,10.75,4,5,5
OTm_orientation,10.75,5,NA,NA
OTm_orientation,10.75,6,6,6
OTm_orientation,10.75,7,7,7
OTm_orientation,10.75,8,NA,NA
OTm_orientation,10.75,9,8,8
OTm_orientation,10.75,10,NA,NA
OTm_orientation,10.75,11,9,9
OTm_orientation,10.75,12,NA,NA
OTm_orientation,10.75,13,NA,NA
OTm_orientation,10.75,14,NA,NA
OTm_orientation,10.75,15,10,10
OTm_orientation,10.75,16,NA,NA
OTm_orientation,10.75,17,NA,NA
OTm_orientation,10.75,18,NA,NA
OTm_orientation,10.75,19,NA,NA
OTm_orientation,11,1,0,3
OTm_orientation,11,2,NA,NA
OTm_orientation,11,3,4,4
OTm_orientation,11,4,5,5
OTm_orientation,11,5,NA,NA
OTm_orientation,11,6,6,6
OTm_orientation,11,7,7,7
OTm_orientation,11,8,NA,NA
OTm_orientation,11,9,8,8
OTm_orientation,11,10,NA,NA
OTm_orientation,11,11,9,9
OTm_orientation,11,12,NA,NA
OTm_orientation,11,13,NA,NA
OTm_orientation,11,14,NA,NA
OTm_orientation,11,15,10,10
OTm_orientation,11,16,NA,NA
OTm_orientation,11,17,NA,NA
OTm_orientation,11,18,NA,NA
OTm_orientation,11,19,NA,NA
OTm_orientation,11.25,1,0,3
OTm_orientation,11.25,2,NA,NA
OTm_orientation,11.25,3,4,4
OTm_orientation,11.25,4,5,5
OTm_orientation,11.25,5,6,6
OTm_orientation,11.25,6,NA,NA
OTm_orientation,11.25,7,7,7
OTm_orientation,11.25,8,NA,NA
OTm_orientation,11.25,9,8,8
OTm_orientation,11.25,10,NA,NA
OTm_orientation,11.25,11,9,9
OTm_orientation,11.25,12,NA,NA
OTm_orientation,11.25,13,NA,NA
OTm_orientation,11.25,14,10,10
OTm_orientation,11.25,15,NA,NA
OTm_orientation,11.25,16,NA,NA
OTm_orientation,11.25,17,NA,NA
OTm_orientation,11.25,18,NA,NA
OTm_orientation,11.25,19,NA,NA
OTm_orientation,11.5,1,0,3
OTm_orientation,11.5,2,4,4
OTm_orientation,11.5,3,NA,NA
OTm_orientation,11.5,4,5,5
OTm_orientation,11.5,5,6,6
OTm_orientation,11.5,6,NA,NA
OTm_orientation,11.5,7,7,7
OTm_orientation,11.5,8,8,8
OTm_orientation,11.5,9,NA,NA
OTm_orientation,11.5,10,NA,NA
OTm_orientation,11.5,11,9,9
OTm_orientation,11.5,12,NA,NA
OTm_orientation,11.5,13,NA,NA
OTm_orientation,11.5,14,10,10
OTm_orientation,11.5,15,NA,NA
OTm_orientation,11.5,16,NA,NA
OTm_orientation,11.5,17,NA,NA
OTm_orientation,11.5,18,NA,NA
OTm_orientation,11.5,19,NA,NA
OTm_orientation,11.75,1,0,3
OTm_orientation,11.75,2,4,4
OTm_orientation,11.75,3,NA,NA
OTm_orientation,11.75,4,5,5
OTm_orientation,11.75,5,6,6
OTm_orientation,11.75,6,NA,NA
OTm_orientation,11.75,7,7,7
OTm_orientation,11.75,8,8,8
OTm_orientation,11.75,9,NA,NA
OTm_orientation,11.75,10,9,9
OTm_orientation,11.75,11,NA,NA
OTm_orientation,11.75,12,NA,NA
OTm_orientation,11.75,13,NA,NA
OTm_orientation,11.75,14,10,10
OTm_orientation,11.75,15,NA,NA
OTm_orientation,11.75,16,NA,NA
OTm_orientation,11.75,17,NA,NA
OTm_orientation,11.75,18,NA,NA
OTm_orientation,11.75,19,NA,NA
OTm_orientation,12,1,0,4
OTm_orientation,12,2,NA,NA
OTm_orientation,12,3,5,5
OTm_orientation,12,4,NA,NA
OTm_orientation,12,5,6,6
OTm_orientation,12,6,7,7
OTm_orientation,12,7,NA,NA
OTm_orientation,12,8,8,8
OTm_orientation,12,9,NA,NA
OTm_orientation,12,10,9,9
OTm_orientation,12,11,NA,NA
OTm_orientation,12,12,NA,NA
OTm_orientation,12,13,NA,NA
OTm_orientation,12,14,10,10
OTm_orientation,12,15,NA,NA
OTm_orientation,12,16,NA,NA
OTm_orientation,12,17,NA,NA
OTm_orientation,12,18,NA,NA
OTm_orientation,12,19,NA,NA
OTm_management,6,1,NA,NA
OTm_management,6,2,NA,NA
OTm_management,6,3,0,0
OTm_management,6,4,NA,NA
OTm_management,6,5,NA,NA
OTm_management,6,6,1,1
OTm_management,6,7,NA,NA
OTm_management,6,8,2,2
OTm_management,6,9,NA,NA
OTm_management,6,10,3,3
OTm_management,6,11,NA,NA
OTm_management,6,12,4,4
OTm_management,6,13,NA,NA
OTm_management,6,14,NA,NA
OTm_management,6,15,5,5
OTm_management,6,16,NA,NA
OTm_management,6,17,NA,NA
OTm_management,6,18,6,6
OTm_management,6,19,NA,NA
OTm_management,6.25,1,NA,NA
OTm_management,6.25,2,NA,NA
OTm_management,6.25,3,0,0
OTm_management,6.25,4,NA,NA
OTm_management,6.25,5,NA,NA
OTm_management,6.25,6,1,1
OTm_management,6.25,7,NA,NA
OTm_management,6.25,8,2,2
OTm_management,6.25,9,NA,NA
OTm_management,6.25,10,3,3
OTm_management,6.25,11,NA,NA
OTm_management,6.25,12,4,4
OTm_management,6.25,13,NA,NA
OTm_management,6.25,14,5,5
OTm_management,6.25,15,NA,NA
OTm_management,6.25,16,NA,NA
OTm_management,6.25,17,6,6
OTm_management,6.25,18,NA,NA
OTm_management,6.25,19,NA,NA
OTm_management,6.5,1,NA,NA
OTm_management,6.5,2,NA,NA
OTm_management,6.5,3,0,0
OTm_management,6.5,4,NA,NA
OTm_management,6.5,5,NA,NA
OTm_management,6.5,6,1,1
OTm_management,6.5,7,NA,NA
OTm_management,6.5,8,2,2
OTm_management,6.5,9,NA,NA
OTm_management,6.5,10,3,3
OTm_management,6.5,11,NA,NA
OTm_management,6.5,12,4,4
OTm_management,6.5,13,NA,NA
OTm_management,6.5,14,5,5
OTm_management,6.5,15,NA,NA
OTm_management,6.5,16,NA,NA
OTm_management,6.5,17,6,6
OTm_management,6.5,18,NA,NA
OTm_management,6.5,19,NA,NA
OTm_management,6.75,1,NA,NA
OTm_management,6.75,2,NA,NA
OTm_management,6.75,3,0,0
OTm_management,6.75,4,NA,NA
OTm_management,6.75,5,NA,NA
OTm_management,6.75,6,1,1
OTm_management,6.75,7,NA,NA
OTm_management,6.75,8,2,2
OTm_management,6.75,9,NA,NA
OTm_management,6.75,10,3,3
OTm_management,6.75,11,NA,NA
OTm_management,6.75,12,4,4
OTm_management,6.75,13,NA,NA
OTm_management,6.75,14,5,5
OTm_management,6.75,15,NA,NA
OTm_management,6.75,16,NA,NA
OTm_management,6.75,17,6,6
OTm_management,6.75,18,NA,NA
OTm_management,6.75,19,NA,NA
OTm_management,7,1,NA,NA
OTm_management,7,2,NA,NA
OTm_management,7,3,0,0
OTm_management,7,4,NA,NA
OTm_management,7,5,NA,NA
OTm_management,7,6,1,1
OTm_management,7,7,NA,NA
OTm_management,7,8,2,2
OTm_management,7,9,NA,NA
OTm_management,7,10,3,3
OTm_management,7,11,NA,NA
OTm_management,7,12,4,4
OTm_management,7,13,NA,NA
OTm_management,7,14,5,5
OTm_management,7,15,NA,NA
OTm_management,7,16,NA,NA
OTm_management,7,17,6,6
OTm_management,7,18,NA,NA
OTm_management,7,19,NA,NA
OTm_management,7.25,1,NA,NA
OTm_management,7.25,2,NA,NA
OTm_management,7.25,3,0,0
OTm_management,7.25,4,NA,NA
OTm_management,7.25,5,NA,NA
OTm_management,7.25,6,1,1
OTm_management,7.25,7,NA,NA
OTm_management,7.25,8,2,2
OTm_management,7.25,9,NA,NA
OTm_management,7.25,10,3,3
OTm_management,7.25,11,NA,NA
OTm_management,7.25,12,4,4
OTm_management,7.25,13,NA,NA
OTm_management,7.25,14,5,5
OTm_management,7.25,15,NA,NA
OTm_management,7.25,16,NA,NA
OTm_management,7.25,17,6,6
OTm_management,7.25,18,NA,NA
OTm_management,7.25,19,NA,NA
OTm_management,7.5,1,NA,NA
OTm_management,7.5,2,NA,NA
OTm_management,7.5,3,0,0
OTm_management,7.5,4,NA,NA
OTm_management,7.5,5,NA,NA
OTm_management,7.5,6,1,1
OTm_management,7.5,7,NA,NA
OTm_management,7.5,8,2,2
OTm_management,7.5,9,NA,NA
OTm_management,7.5,10,3,3
OTm_management,7.5,11,NA,NA
OTm_management,7.5,12,4,4
OTm_management,7.5,13,NA,NA
OTm_management,7.5,14,5,5
OTm_management,7.5,15,NA,NA
OTm_management,7.5,16,NA,NA
OTm_management,7.5,17,6,6
OTm_management,7.5,18,NA,NA
OTm_management,7.5,19,NA,NA
OTm_management,7.75,1,NA,NA
OTm_management,7.75,2,0,0
OTm_management,7.75,3,NA,NA
OTm_management,7.75,4,NA,NA
OTm_management,7.75,5,1,1
OTm_management,7.75,6,NA,NA
OTm_management,7.75,7,NA,NA
OTm_management,7.75,8,2,2
OTm_management,7.75,9,NA,NA
OTm_management,7.75,10,3,3
OTm_management,7.75,11,NA,NA
OTm_management,7.75,12,4,4
OTm_management,7.75,13,NA,NA
OTm_management,7.75,14,5,5
OTm_management,7.75,15,NA,NA
OTm_management,7.75,16,NA,NA
OTm_management,7.75,17,6,6
OTm_management,7.75,18,NA,NA
OTm_management,7.75,19,NA,NA
OTm_management,8,1,NA,NA
OTm_management,8,2,0,0
OTm_management,8,3,NA,NA
OTm_management,8,4,NA,NA
OTm_management,8,5,1,1
OTm_management,8,6,NA,NA
OTm_management,8,7,2,2
OTm_management,8,8,NA,NA
OTm_management,8,9,3,3
OTm_management,8,10,NA,NA
OTm_management,8,11,4,4
OTm_management,8,12,NA,NA
OTm_management,8,13,5,5
OTm_management,8,14,NA,NA
OTm_management,8,15,NA,NA
OTm_management,8,16,6,6
OTm_management,8,17,NA,NA
OTm_management,8,18,NA,NA
OTm_management,8,19,NA,NA
OTm_management,8.25,1,NA,NA
OTm_management,8.25,2,0,0
OTm_management,8.25,3,NA,NA
OTm_management,8.25,4,NA,NA
OTm_management,8.25,5,1,1
OTm_management,8.25,6,NA,NA
OTm_management,8.25,7,2,2
OTm_management,8.25,8,NA,NA
OTm_management,8.25,9,3,3
OTm_management,8.25,10,NA,NA
OTm_management,8.25,11,4,4
OTm_management,8.25,12,NA,NA
OTm_management,8.25,13,5,5
OTm_management,8.25,14,NA,NA
OTm_management,8.25,15,NA,NA
OTm_management,8.25,16,6,6
OTm_management,8.25,17,NA,NA
OTm_management,8.25,18,NA,NA
OTm_management,8.25,19,NA,NA
OTm_management,8.5,1,NA,NA
OTm_management,8.5,2,0,0
OTm_management,8.5,3,NA,NA
OTm_management,8.5,4,NA,NA
OTm_management,8.5,5,1,1
OTm_management,8.5,6,NA,NA
OTm_management,8.5,7,2,2
OTm_management,8.5,8,NA,NA
OTm_management,8.5,9,3,3
OTm_management,8.5,10,NA,NA
OTm_management,8.5,11,4,4
OTm_management,8.5,12,NA,NA
OTm_management,8.5,13,5,5
OTm_management,8.5,14,NA,NA
OTm_management,8.5,15,NA,NA
OTm_management,8.5,16,6,6
OTm_management,8.5,17,NA,NA
OTm_management,8.5,18,NA,NA
OTm_management,8.5,19,NA,NA
OTm_management,8.75,1,NA,NA
OTm_management,8.75,2,0,0
OTm_management,8.75,3,NA,NA
OTm_management,8.75,4,NA,NA
OTm_management,8.75,5,1,1
OTm_management,8.75,6,NA,NA
OTm_management,8.75,7,2,2
OTm_management,8.75,8,NA,NA
OTm_management,8.75,9,3,3
OTm_management,8.75,10,NA,NA
OTm_management,8.75,11,4,4
OTm_management,8.75,12,NA,NA
OTm_management,8.75,13,5,5
OTm_management,8.75,14,NA,NA
OTm_management,8.75,15,NA,NA
OTm_management,8.75,16,6,6
OTm_management,8.75,17,NA,NA
OTm_management,8.75,18,NA,NA
OTm_management,8.75,19,NA,NA
OTm_management,9,1,NA,NA
OTm_management,9,2,0,0
OTm_management,9,3,NA,NA
OTm_management,9,4,NA,NA
OTm_management,9,5,1,1
OTm_management,9,6,NA,NA
OTm_management,9,7,2,2
OTm_management,9,8,NA,NA
OTm_management,9,9,3,3
OTm_management,9,10,NA,NA
OTm_management,9,11,4,4
OTm_management,9,12,NA,NA
OTm_management,9,13,5,5
OTm_management,9,14,NA,NA
OTm_management,9,15,NA,NA
OTm_management,9,16,6,6
OTm_management,9,17,NA,NA
OTm_management,9,18,NA,NA
OTm_management,9,19,NA,NA
OTm_management,9.25,1,NA,NA
OTm_management,9.25,2,0,0
OTm_management,9.25,3,NA,NA
OTm_management,9.25,4,NA,NA
OTm_management,9.25,5,1,1
OTm_management,9.25,6,NA,NA
OTm_management,9.25,7,2,2
OTm_management,9.25,8,NA,NA
OTm_management,9.25,9,3,3
OTm_management,9.25,10,NA,NA
OTm_management,9.25,11,4,4
OTm_management,9.25,12,NA,NA
OTm_management,9.25,13,5,5
OTm_management,9.25,14,NA,NA
OTm_management,9.25,15,NA,NA
OTm_management,9.25,16,6,6
OTm_management,9.25,17,NA,NA
OTm_management,9.25,18,NA,NA
OTm_management,9.25,19,NA,NA
OTm_management,9.5,1,NA,NA
OTm_management,9.5,2,0,0
OTm_management,9.5,3,NA,NA
OTm_management,9.5,4,NA,NA
OTm_management,9.5,5,1,1
OTm_management,9.5,6,NA,NA
OTm_management,9.5,7,2,2
OTm_management,9.5,8,NA,NA
OTm_management,9.5,9,3,3
OTm_management,9.5,10,4,4
OTm_management,9.5,11,NA,NA
OTm_management,9.5,12,5,5
OTm_management,9.5,13,NA,NA
OTm_management,9.5,14,NA,NA
OTm_management,9.5,15,NA,NA
OTm_management,9.5,16,6,6
OTm_management,9.5,17,NA,NA
OTm_management,9.5,18,NA,NA
OTm_management,9.5,19,NA,NA
OTm_management,9.75,1,NA,NA
OTm_management,9.75,2,0,0
OTm_management,9.75,3,NA,NA
OTm_management,9.75,4,NA,NA
OTm_management,9.75,5,1,1
OTm_management,9.75,6,NA,NA
OTm_management,9.75,7,2,2
OTm_management,9.75,8,NA,NA
OTm_management,9.75,9,3,3
OTm_management,9.75,10,4,4
OTm_management,9.75,11,NA,NA
OTm_management,9.75,12,5,5
OTm_management,9.75,13,NA,NA
OTm_management,9.75,14,NA,NA
OTm_management,9.75,15,NA,NA
OTm_management,9.75,16,6,6
OTm_management,9.75,17,NA,NA
OTm_management,9.75,18,NA,NA
OTm_management,9.75,19,NA,NA
OTm_management,10,1,NA,NA
OTm_management,10,2,0,0
OTm_management,10,3,NA,NA
OTm_management,10,4,NA,NA
OTm_management,10,5,1,1
OTm_management,10,6,NA,NA
OTm_management,10,7,2,2
OTm_management,10,8,3,3
OTm_management,10,9,NA,NA
OTm_management,10,10,4,4
OTm_management,10,11,NA,NA
OTm_management,10,12,5,5
OTm_management,10,13,NA,NA
OTm_management,10,14,NA,NA
OTm_management,10,15,NA,NA
OTm_management,10,16,6,6
OTm_management,10,17,NA,NA
OTm_management,10,18,NA,NA
OTm_management,10,19,NA,NA
OTm_management,10.25,1,NA,NA
OTm_management,10.25,2,0,0
OTm_management,10.25,3,NA,NA
OTm_management,10.25,4,NA,NA
OTm_management,10.25,5,1,1
OTm_management,10.25,6,NA,NA
OTm_management,10.25,7,2,2
OTm_management,10.25,8,3,3
OTm_management,10.25,9,NA,NA
OTm_management,10.25,10,4,4
OTm_management,10.25,11,NA,NA
OTm_management,10.25,12,5,5
OTm_management,10.25,13,NA,NA
OTm_management,10.25,14,NA,NA
OTm_management,10.25,15,NA,NA
OTm_management,10.25,16,6,6
OTm_management,10.25,17,NA,NA
OTm_management,10.25,18,NA,NA
OTm_management,10.25,19,NA,NA
OTm_management,10.5,1,NA,NA
OTm_management,10.5,2,0,0
OTm_management,10.5,3,NA,NA
OTm_management,10.5,4,NA,NA
OTm_management,10.5,5,1,1
OTm_management,10.5,6,NA,NA
OTm_management,10.5,7,2,2
OTm_management,10.5,8,3,3
OTm_management,10.5,9,NA,NA
OTm_management,10.5,10,4,4
OTm_management,10.5,11,NA,NA
OTm_management,10.5,12,5,5
OTm_management,10.5,13,NA,NA
OTm_management,10.5,14,NA,NA
OTm_management,10.5,15,NA,NA
OTm_management,10.5,16,6,6
OTm_management,10.5,17,NA,NA
OTm_management,10.5,18,NA,NA
OTm_management,10.5,19,NA,NA
OTm_management,10.75,1,NA,NA
OTm_management,10.75,2,0,0
OTm_management,10.75,3,NA,NA
OTm_management,10.75,4,NA,NA
OTm_management,10.75,5,1,1
OTm_management,10.75,6,NA,NA
OTm_management,10.75,7,2,2
OTm_management,10.75,8,3,3
OTm_management,10.75,9,NA,NA
OTm_management,10.75,10,4,4
OTm_management,10.75,11,NA,NA
OTm_management,10.75,12,5,5
OTm_management,10.75,13,NA,NA
OTm_management,10.75,14,NA,NA
OTm_management,10.75,15,6,6
OTm_management,10.75,16,NA,NA
OTm_management,10.75,17,NA,NA
OTm_management,10.75,18,NA,NA
OTm_management,10.75,19,NA,NA
OTm_management,11,1,0,0
OTm_management,11,2,NA,NA
OTm_management,11,3,NA,NA
OTm_management,11,4,1,1
OTm_management,11,5,NA,NA
OTm_management,11,6,2,2
OTm_management,11,7,NA,NA
OTm_management,11,8,3,3
OTm_management,11,9,NA,NA
OTm_management,11,10,4,4
OTm_management,11,11,NA,NA
OTm_management,11,12,5,5
OTm_management,11,13,NA,NA
OTm_management,11,14,NA,NA
OTm_management,11,15,6,6
OTm_management,11,16,NA,NA
OTm_management,11,17,NA,NA
OTm_management,11,18,NA,NA
OTm_management,11,19,NA,NA
OTm_management,11.25,1,0,0
OTm_management,11.25,2,NA,NA
OTm_management,11.25,3,NA,NA
OTm_management,11.25,4,1,1
OTm_management,11.25,5,NA,NA
OTm_management,11.25,6,2,2
OTm_management,11.25,7,NA,NA
OTm_management,11.25,8,3,3
OTm_management,11.25,9,NA,NA
OTm_management,11.25,10,4,4
OTm_management,11.25,11,NA,NA
OTm_management,11.25,12,5,5
OTm_management,11.25,13,NA,NA
OTm_management,11.25,14,NA,NA
OTm_management,11.25,15,6,6
OTm_management,11.25,16,NA,NA
OTm_management,11.25,17,NA,NA
OTm_management,11.25,18,NA,NA
OTm_management,11.25,19,NA,NA
OTm_management,11.5,1,0,0
OTm_management,11.5,2,NA,NA
OTm_management,11.5,3,NA,NA
OTm_management,11.5,4,1,1
OTm_management,11.5,5,NA,NA
OTm_management,11.5,6,2,2
OTm_management,11.5,7,3,3
OTm_management,11.5,8,NA,NA
OTm_management,11.5,9,4,4
OTm_management,11.5,10,NA,NA
OTm_management,11.5,11,5,5
OTm_management,11.5,12,NA,NA
OTm_management,11.5,13,NA,NA
OTm_management,11.5,14,NA,NA
OTm_management,11.5,15,6,6
OTm_management,11.5,16,NA,NA
OTm_management,11.5,17,NA,NA
OTm_management,11.5,18,NA,NA
OTm_management,11.5,19,NA,NA
OTm_management,11.75,1,0,0
OTm_management,11.75,2,NA,NA
OTm_management,11.75,3,NA,NA
OTm_management,11.75,4,1,1
OTm_management,11.75,5,NA,NA
OTm_management,11.75,6,2,2
OTm_management,11.75,7,3,3
OTm_management,11.75,8,NA,NA
OTm_management,11.75,9,4,4
OTm_management,11.75,10,NA,NA
OTm_management,11.75,11,5,5
OTm_management,11.75,12,NA,NA
OTm_management,11.75,13,NA,NA
OTm_management,11.75,14,NA,NA
OTm_management,11.75,15,6,6
OTm_management,11.75,16,NA,NA
OTm_management,11.75,17,NA,NA
OTm_management,11.75,18,NA,NA
OTm_management,11.75,19,NA,NA
OTm_management,12,1,0,0
OTm_management,12,2,NA,NA
OTm_management,12,3,NA,NA
OTm_management,12,4,1,1
OTm_management,12,5,NA,NA
OTm_management,12,6,2,2
OTm_management,12,7,3,3
OTm_management,12,8,NA,NA
OTm_management,12,9,4,4
OTm_management,12,10,NA,NA
OTm_management,12,11,5,5
OTm_management,12,12,NA,NA
OTm_management,12,13,NA,NA
OTm_management,12,14,NA,NA
OTm_management,12,15,6,6
OTm_management,12,16,NA,NA
OTm_management,12,17,NA,NA
OTm_management,12,18,NA,NA
OTm_management,12,19,NA,NA
QST_parent_total,6,1,0,6
QST_parent_total,6,2,7,7
QST_parent_total,6,3,8,8
QST_parent_total,6,4,9,11
QST_parent_total,6,5,12,12
QST_parent_total,6,6,13,13
QST_parent_total,6,7,14,15
QST_parent_total,6,8,16,18
QST_parent_total,6,9,19,20
QST_parent_total,6,10,21,21
QST_parent_total,6,11,22,22
QST_parent_total,6,12,23,24
QST_parent_total,6,13,25,25
QST_parent_total,6,14,26,26
QST_parent_total,6,15,27,27
QST_parent_total,6,16,28,28
QST_parent_total,6,17,29,29
QST_parent_total,6,18,NA,NA
QST_parent_total,6,19,30,30
QST_parent_total,6.25,1,0,6
QST_parent_total,6.25,2,7,7
QST_parent_total,6.25,3,8,9
QST_parent_total,6.25,4,10,11
QST_parent_total,6.25,5,12,13
QST_parent_total,6.25,6,14,14
QST_parent_total,6.25,7,15,16
QST_parent_total,6.25,8,17,19
QST_parent_total,6.25,9,20,20
QST_parent_total,6.25,10,21,21
QST_parent_total,6.25,11,22,23
QST_parent_total,6.25,12,24,25
QST_parent_total,6.25,13,26,26
QST_parent_total,6.25,14,27,27
QST_parent_total,6.25,15,28,28
QST_parent_total,6.25,16,29,29
QST_parent_total,6.25,17,NA,NA
QST_parent_total,6.25,18,NA,NA
QST_parent_total,6.25,19,30,30
QST_parent_total,6.5,1,0,6
QST_parent_total,6.5,2,7,7
QST_parent_total,6.5,3,8,9
QST_parent_total,6.5,4,10,11
QST_parent_total,6.5,5,12,13
QST_parent_total,6.5,6,14,14
QST_parent_total,6.5,7,15,16
QST_parent_total,6.5,8,17,19
QST_parent_total,6.5,9,20,21
QST_parent_total,6.5,10,22,22
QST_parent_total,6.5,11,23,23
QST_parent_total,6.5,12,24,25
QST_parent_total,6.5,13,26,26
QST_parent_total,6.5,14,27,27
QST_parent_total,6.5,15,28,28
QST_parent_total,6.5,16,29,29
QST_parent_total,6.5,17,NA,NA
QST_parent_total,6.5,18,30,30
QST_parent_total,6.5,19,NA,NA
QST_parent_total,6.75,1,0,6
QST_parent_total,6.75,2,7,7
QST_parent_total,6.75,3,8,9
QST_parent_total,6.75,4,10,12
QST_parent_total,6.75,5,13,14
QST_parent_total,6.75,6,15,15
QST_parent_total,6.75,7,16,17
QST_parent_total,6.75,8,18,20
QST_parent_total,6.75,9,21,21
QST_parent_total,6.75,10,22,22
QST_parent_total,6.75,11,23,24
QST_parent_total,6.75,12,25,26
QST_parent_total,6.75,13,27,27
QST_parent_total,6.75,14,28,28
QST_parent_total,6.75,15,NA,NA
QST_parent_total,6.75,16,29,29
QST_parent_total,6.75,17,NA,NA
QST_parent_total,6.75,18,30,30
QST_parent_total,6.75,19,NA,NA
QST_parent_total,7,1,0,7
QST_parent_total,7,2,8,8
QST_parent_total,7,3,9,9
QST_parent_total,7,4,10,12
QST_parent_total,7,5,13,14
QST_parent_total,7,6,15,15
QST_parent_total,7,7,16,17
QST_parent_total,7,8,18,20
QST_parent_total,7,9,21,22
QST_parent_total,7,10,23,23
QST_parent_total,7,11,24,24
QST_parent_total,7,12,25,26
QST_parent_total,7,13,27,27
QST_parent_total,7,14,28,28
QST_parent_total,7,15,NA,NA
QST_parent_total,7,16,29,29
QST_parent_total,7,17,NA,NA
QST_parent_total,7,18,30,30
QST_parent_total,7,19,NA,NA
QST_parent_total,7.25,1,0,7
QST_parent_total,7.25,2,8,8
QST_parent_total,7.25,3,9,10
QST_parent_total,7.25,4,11,13
QST_parent_total,7.25,5,14,15
QST_parent_total,7.25,6,16,16
QST_parent_total,7.25,7,17,18
QST_parent_total,7.25,8,19,21
QST_parent_total,7.25,9,22,22
QST_parent_total,7.25,10,23,23
QST_parent_total,7.25,11,24,25
QST_parent_total,7.25,12,26,26
QST_parent_total,7.25,13,27,27
QST_parent_total,7.25,14,28,28
QST_parent_total,7.25,15,29,29
QST_parent_total,7.25,16,NA,NA
QST_parent_total,7.25,17,30,30
QST_parent_total,7.25,18,NA,NA
QST_parent_total,7.25,19,NA,NA
QST_parent_total,7.5,1,0,7
QST_parent_total,7.5,2,8,8
QST_parent_total,7.5,3,9,10
QST_parent_total,7.5,4,11,13
QST_parent_total,7.5,5,14,15
QST_parent_total,7.5,6,16,16
QST_parent_total,7.5,7,17,18
QST_parent_total,7.5,8,19,21
QST_parent_total,7.5,9,22,23
QST_parent_total,7.5,10,24,24
QST_parent_total,7.5,11,25,25
QST_parent_total,7.5,12,26,27
QST_parent_total,7.5,13,28,28
QST_parent_total,7.5,14,NA,NA
QST_parent_total,7.5,15,29,29
QST_parent_total,7.5,16,NA,NA
QST_parent_total,7.5,17,30,30
QST_parent_total,7.5,18,NA,NA
QST_parent_total,7.5,19,NA,NA
QST_parent_total,7.75,1,0,7
QST_parent_total,7.75,2,8,8
QST_parent_total,7.75,3,9,10
QST_parent_total,7.75,4,11,13
QST_parent_total,7.75,5,14,15
QST_parent_total,7.75,6,16,16
QST_parent_total,7.75,7,17,18
QST_parent_total,7.75,8,19,21
QST_parent_total,7.75,9,22,23
QST_parent_total,7.75,10,24,24
QST_parent_total,7.75,11,25,26
QST_parent_total,7.75,12,27,27
QST_parent_total,7.75,13,28,28
QST_parent_total,7.75,14,NA,NA
QST_parent_total,7.75,15,29,29
QST_parent_total,7.75,16,NA,NA
QST_parent_total,7.75,17,30,30
QST_parent_total,7.75,18,NA,NA
QST_parent_total,7.75,19,NA,NA
QST_parent_total,8,1,0,7
QST_parent_total,8,2,8,8
QST_parent_total,8,3,9,10
QST_parent_total,8,4,11,13
QST_parent_total,8,5,14,15
QST_parent_total,8,6,16,17
QST_parent_total,8,7,18,19
QST_parent_total,8,8,20,22
QST_parent_total,8,9,23,23
QST_parent_total,8,10,24,24
QST_parent_total,8,11,25,26
QST_parent_total,8,12,27,27
QST_parent_total,8,13,28,28
QST_parent_total,8,14,29,29
QST_parent_total,8,15,NA,NA
QST_parent_total,8,16,NA,NA
QST_parent_total,8,17,30,30
QST_parent_total,8,18,NA,NA
QST_parent_total,8,19,NA,NA
QST_parent_total,8.25,1,0,7
QST_parent_total,8.25,2,8,8
QST_parent_total,8.25,3,9,10
QST_parent_total,8.25,4,11,13
QST_parent_total,8.25,5,14,15
QST_parent_total,8.25,6,16,17
QST_parent_total,8.25,7,18,19
QST_parent_total,8.25,8,20,22
QST_parent_total,8.25,9,23,24
QST_parent_total,8.25,10,25,25
QST_parent_total,8.25,11,26,26
QST_parent_total,8.25,12,27,27
QST_parent_total,8.25,13,28,28
QST_parent_total,8.25,14,29,29
QST_parent_total,8.25,15,NA,NA
QST_parent_total,8.25,16,NA,NA
QST_parent_total,8.25,17,30,30
QST_parent_total,8.25,18,NA,NA
QST_parent_total,8.25,19,NA,NA
QST_parent_total,8.5,1,0,7
QST_parent_total,8.5,2,8,8
QST_parent_total,8.5,3,9,10
QST_parent_total,8.5,4,11,13
QST_parent_total,8.5,5,14,15
QST_parent_total,8.5,6,16,17
QST_parent_total,8.5,7,18,19
QST_parent_total,8.5,8,20,22
QST_parent_total,8.5,9,23,24
QST_parent_total,8.5,10,25,25
