measure,age,raw,p,z_raw,z_aligned,ss_1_19
OTm_total,8,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,8.25,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,8.5,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,8.75,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,9,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,9.25,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,9.5,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,9.75,15,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,10,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,10.25,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,10.5,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,10.75,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,11,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,11.25,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,11.5,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,11.75,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,12,16,0.97725,2.0000024438996027,2.0000024438996027,16
OTm_total,6,14,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,6.25,14,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,6.5,14,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,6.75,14,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,7,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,7.25,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,7.5,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,7.75,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,8,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,8.25,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,8.5,15,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,8.75,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,9,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,9.25,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,9.5,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,9.75,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,10,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,10.25,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,10.5,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,10.75,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,11,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,11.25,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,11.5,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,11.75,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,12,16,0.99018,2.3331552225672416,2.3331552225672416,17
OTm_total,6,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,6.25,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,6.5,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,6.75,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,7,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,7.25,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,7.5,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,7.75,15,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,8,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,8.25,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,8.5,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,8.75,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,9,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,9.25,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,9.5,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,9.75,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,10,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,10.25,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,10.5,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,10.75,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,11,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,11.25,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,11.5,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,11.75,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,12,16,0.99617,2.6667000630340683,2.6667000630340683,18
OTm_total,6,15,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,6.25,15,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,6.5,15,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,6.75,15,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,7,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,7.25,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,7.5,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,7.75,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,8,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,8.25,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,8.5,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,8.75,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,9,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,9.25,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,9.5,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,9.75,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,10,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,10.25,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,10.5,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,10.75,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,11,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,11.25,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,11.5,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,11.75,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,12,16,0.99865,2.999976992703401,2.999976992703401,19
OTm_total,6,4,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,6.25,4,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,6.5,4,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,6.75,4,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,7,5,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,7.25,5,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,7.5,5,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,7.75,5,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,8,5,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,8.25,6,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,8.5,6,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,8.75,6,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,9,6,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,9.25,7,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,9.5,7,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,9.75,7,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,10,7,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,10.25,8,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,10.5,8,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,10.75,8,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,11,8,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,11.25,9,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,11.5,9,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,11.75,9,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,12,9,0.05,-1.6448536269514726,-1.6448536269514726,5
OTm_total,6,4,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,6.25,5,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,6.5,5,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,6.75,5,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,7,5,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,7.25,6,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,7.5,6,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,7.75,6,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,8,6,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,8.25,7,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,8.5,7,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,8.75,7,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,9,7,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,9.25,8,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,9.5,8,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,9.75,8,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,10,8,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,10.25,9,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,10.5,9,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,10.75,9,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,11,9,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,11.25,10,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,11.5,10,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,11.75,10,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,12,10,0.1,-1.2815515655446008,-1.2815515655446008,6
OTm_total,6,5,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,6.25,5,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,6.5,6,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,6.75,6,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,7,6,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,7.25,6,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,7.5,7,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,7.75,7,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,8,7,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,8.25,7,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,8.5,8,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,8.75,8,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,9,8,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,9.25,8,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,9.5,9,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,9.75,9,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,10,9,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,10.25,9,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,10.5,10,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,10.75,10,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,11,10,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,11.25,10,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,11.5,10,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,11.75,11,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,12,11,0.15,-1.0364333894937894,-1.0364333894937894,7
OTm_total,6,6,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,6.25,6,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,6.5,6,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,6.75,6,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,7,7,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,7.25,7,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,7.5,7,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,7.75,7,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,8,8,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,8.25,8,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,8.5,8,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,8.75,8,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,9,9,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,9.25,9,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,9.5,9,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,9.75,9,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,10,10,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,10.25,10,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,10.5,10,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,10.75,10,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,11,11,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,11.25,11,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,11.5,11,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,11.75,11,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,12,11,0.2,-0.8416212335729142,-0.8416212335729142,7
OTm_total,6,6,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,6.25,6,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,6.5,7,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,6.75,7,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,7,7,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,7.25,7,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,7.5,8,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,7.75,8,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,8,8,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,8.25,8,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,8.5,9,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,8.75,9,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,9,9,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,9.25,9,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,9.5,10,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,9.75,10,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,10,10,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,10.25,10,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,10.5,11,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,10.75,11,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,11,11,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,11.25,11,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,11.5,11,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,11.75,12,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,12,12,0.25,-0.6744897501960817,-0.6744897501960817,8
OTm_total,6,7,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,6.25,7,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,6.5,7,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,6.75,7,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,7,8,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,7.25,8,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,7.5,8,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,7.75,8,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,8,9,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,8.25,9,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,8.5,9,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,8.75,9,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,9,10,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,9.25,10,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,9.5,10,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,9.75,10,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,10,11,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,10.25,11,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,10.5,11,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,10.75,11,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,11,11,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,11.25,12,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,11.5,12,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,11.75,12,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,12,12,0.3,-0.5244005127080407,-0.5244005127080407,8
OTm_total,6,7,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,6.25,7,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,6.5,7,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,6.75,8,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,7,8,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,7.25,8,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,7.5,8,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,7.75,9,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,8,9,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,8.25,9,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,8.5,9,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,8.75,10,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,9,10,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,9.25,10,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,9.5,10,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,9.75,11,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,10,11,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,10.25,11,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,10.5,11,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,10.75,12,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,11,12,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,11.25,12,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,11.5,12,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,11.75,12,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,12,12,0.35,-0.3853204664075676,-0.3853204664075676,9
OTm_total,6,7,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,6.25,8,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,6.5,8,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,6.75,8,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,7,8,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,7.25,9,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,7.5,9,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,7.75,9,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,8,9,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,8.25,10,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,8.5,10,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,8.75,10,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,9,10,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,9.25,11,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,9.5,11,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,9.75,11,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,10,11,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,10.25,11,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,10.5,12,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,10.75,12,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,11,12,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,11.25,12,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,11.5,12,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,11.75,13,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,12,13,0.4,-0.2533471031357998,-0.2533471031357998,9
OTm_total,6,8,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,6.25,8,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,6.5,8,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,6.75,8,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,7,9,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,7.25,9,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,7.5,9,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,7.75,9,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,8,10,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,8.25,10,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,8.5,10,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,8.75,10,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,9,11,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,9.25,11,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,9.5,11,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,9.75,11,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,10,12,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,10.25,12,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,10.5,12,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,10.75,12,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,11,12,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,11.25,13,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,11.5,13,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,11.75,13,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,12,13,0.45,-0.125661346855074,-0.125661346855074,10
OTm_total,6,8,0.5,0,0,10
OTm_total,6.25,8,0.5,0,0,10
OTm_total,6.5,8,0.5,0,0,10
OTm_total,6.75,9,0.5,0,0,10
OTm_total,7,9,0.5,0,0,10
OTm_total,7.25,9,0.5,0,0,10
OTm_total,7.5,10,0.5,0,0,10
OTm_total,7.75,10,0.5,0,0,10
OTm_total,8,10,0.5,0,0,10
